year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,delay_rate,cancel_rate,diversion_rate,avg_delay_minutes_per_flight,high_delay
2019,12,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",114.0,16.0,4.82,0.44,5.83,0.0,4.91,0.0,0.0,919.0,189.0,15.0,188.0,0.0,527.0,0.14035087719298245,0.0,0.0,8.06140350877193,0
2014,7,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",124.0,16.0,5.6,1.74,6.56,0.0,2.1,0.0,0.0,807.0,304.0,99.0,279.0,0.0,125.0,0.12903225806451613,0.0,0.0,6.508064516129032,0
2008,12,DL,Delta Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",63.0,21.0,8.04,0.02,5.6,0.0,7.33,0.0,1.0,1099.0,345.0,1.0,328.0,0.0,425.0,0.3333333333333333,0.0,0.015873015873015872,17.444444444444443,1
2014,6,EV,ExpressJet Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",132.0,32.0,12.08,0.79,5.13,0.0,14.0,8.0,0.0,2014.0,793.0,179.0,229.0,0.0,813.0,0.24242424242424243,0.06060606060606061,0.0,15.257575757575758,1
2023,10,G7,GoJet Airlines LLC d/b/a United Express,DAY,"Dayton, OH: James M Cox/Dayton International",74.0,11.0,3.42,0.0,4.12,0.0,3.46,0.0,0.0,555.0,240.0,0.0,91.0,0.0,224.0,0.14864864864864866,0.0,0.0,7.5,0
2007,3,OO,SkyWest Airlines Inc.,BTV,"Burlington, VT: Burlington International",66.0,27.0,11.0,0.0,0.0,0.0,16.0,3.0,0.0,1421.0,527.0,0.0,0.0,0.0,894.0,0.4090909090909091,0.045454545454545456,0.0,21.53030303030303,1
2021,1,DL,Delta Air Lines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",131.0,7.0,3.91,0.0,2.98,0.0,0.11,0.0,1.0,272.0,195.0,0.0,67.0,0.0,10.0,0.05343511450381679,0.0,0.007633587786259542,2.0763358778625953,0
2024,5,AS,Alaska Airlines Network,LIH,"Lihue, HI: Lihue Airport",101.0,13.0,6.58,0.0,1.65,0.0,4.77,0.0,1.0,741.0,348.0,0.0,58.0,0.0,335.0,0.12871287128712872,0.0,0.009900990099009901,7.336633663366337,0
2017,10,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",29.0,4.0,0.0,0.0,1.02,0.0,2.98,0.0,0.0,243.0,0.0,0.0,24.0,0.0,219.0,0.13793103448275862,0.0,0.0,8.379310344827585,0
2024,9,QX,Horizon Air,RNO,"Reno, NV: Reno/Tahoe International",60.0,5.0,3.57,0.0,0.43,0.0,1.0,0.0,0.0,130.0,105.0,0.0,7.0,0.0,18.0,0.08333333333333333,0.0,0.0,2.1666666666666665,0
2019,12,EV,ExpressJet Airlines LLC,SLC,"Salt Lake City, UT: Salt Lake City International",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2011,4,XE,ExpressJet Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",183.0,60.0,16.96,0.95,20.37,0.0,21.73,4.0,3.0,3885.0,1070.0,227.0,907.0,0.0,1681.0,0.32786885245901637,0.02185792349726776,0.01639344262295082,21.229508196721312,1
2011,4,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",120.0,24.0,10.76,1.0,5.89,0.0,6.35,0.0,0.0,753.0,330.0,19.0,175.0,0.0,229.0,0.2,0.0,0.0,6.275,1
2016,1,DL,Delta Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",242.0,28.0,16.05,3.83,4.31,0.0,3.81,2.0,0.0,1450.0,541.0,406.0,254.0,0.0,249.0,0.11570247933884298,0.008264462809917356,0.0,5.991735537190083,0
2007,6,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",89.0,32.0,14.0,2.0,0.0,0.0,16.0,0.0,0.0,1829.0,615.0,202.0,0.0,0.0,1012.0,0.3595505617977528,0.0,0.0,20.55056179775281,1
2021,6,WN,Southwest Airlines,BUR,"Burbank, CA: Bob Hope",975.0,344.0,132.46,1.57,18.68,0.0,191.29,21.0,0.0,20648.0,8030.0,129.0,701.0,0.0,11788.0,0.3528205128205128,0.021538461538461538,0.0,21.1774358974359,1
2020,6,MQ,Envoy Air,SYR,"Syracuse, NY: Syracuse Hancock International",22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018,6,UA,United Air Lines Network,BUR,"Burbank, CA: Bob Hope",57.0,20.0,6.29,0.29,6.42,0.0,7.0,0.0,0.0,1050.0,343.0,7.0,199.0,0.0,501.0,0.3508771929824561,0.0,0.0,18.42105263157895,1
2004,2,FL,AirTran Airways Corporation,LAS,"Las Vegas, NV: McCarran International",38.0,10.0,2.46,0.0,5.72,0.0,1.82,1.0,0.0,609.0,93.0,0.0,231.0,0.0,285.0,0.2631578947368421,0.02631578947368421,0.0,16.026315789473685,1
2018,6,G4,Allegiant Air,AVL,"Asheville, NC: Asheville Regional",140.0,33.0,7.67,1.62,5.07,0.0,18.65,1.0,1.0,2966.0,753.0,233.0,395.0,0.0,1585.0,0.2357142857142857,0.007142857142857143,0.007142857142857143,21.185714285714287,1
2015,12,MQ,Envoy Air,OMA,"Omaha, NE: Eppley Airfield",169.0,25.0,7.06,2.87,6.11,0.29,8.67,4.0,0.0,1254.0,309.0,158.0,238.0,6.0,543.0,0.14792899408284024,0.023668639053254437,0.0,7.420118343195266,0
2024,7,HA,Hawaiian Airlines Network,LGB,"Long Beach, CA: Long Beach Airport",62.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,173.0,173.0,0.0,0.0,0.0,0.0,0.04838709677419355,0.016129032258064516,0.0,2.7903225806451615,0
2005,7,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",62.0,29.0,16.85,0.0,8.81,0.0,3.34,0.0,1.0,2313.0,1533.0,0.0,652.0,0.0,128.0,0.46774193548387094,0.0,0.016129032258064516,37.306451612903224,1
2009,10,MQ,American Eagle Airlines Inc.,MLI,"Moline, IL: Quad City International",150.0,30.0,12.28,0.9,5.49,0.0,11.33,2.0,0.0,1621.0,592.0,56.0,295.0,0.0,678.0,0.2,0.013333333333333334,0.0,10.806666666666667,1
2014,8,EV,ExpressJet Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",11.0,2.0,0.0,0.0,1.02,0.0,0.98,0.0,0.0,65.0,0.0,0.0,17.0,0.0,48.0,0.18181818181818182,0.0,0.0,5.909090909090909,0
2018,1,CP,Compass Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",280.0,78.0,16.06,0.2,47.14,0.0,14.6,1.0,0.0,3388.0,1215.0,10.0,1388.0,0.0,775.0,0.2785714285714286,0.0035714285714285713,0.0,12.1,1
2006,11,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",120.0,35.0,15.16,1.99,9.5,0.0,8.34,3.0,1.0,2422.0,961.0,310.0,469.0,0.0,682.0,0.2916666666666667,0.025,0.008333333333333333,20.183333333333334,1
2021,2,WN,Southwest Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",160.0,23.0,16.07,0.79,2.47,0.0,3.67,17.0,0.0,925.0,484.0,187.0,114.0,0.0,140.0,0.14375,0.10625,0.0,5.78125,0
2007,1,YV,Mesa Airlines Inc.,SAN,"San Diego, CA: San Diego International",69.0,9.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,508.0,451.0,41.0,16.0,0.0,0.0,0.13043478260869565,0.0,0.0,7.36231884057971,0
2003,10,DL,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",983.0,135.0,37.41,1.06,71.65,1.0,23.88,1.0,2.0,4431.0,1300.0,49.0,1741.0,30.0,1311.0,0.1373346897253306,0.001017293997965412,0.002034587995930824,4.5076297049847405,0
2007,5,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",124.0,16.0,7.17,0.0,5.35,1.0,2.48,0.0,0.0,754.0,426.0,0.0,152.0,41.0,135.0,0.12903225806451613,0.0,0.0,6.080645161290323,0
2021,5,G4,Allegiant Air,PVD,"Providence, RI: Theodore Francis Green State",11.0,2.0,1.57,0.0,0.43,0.0,0.0,0.0,0.0,72.0,62.0,0.0,10.0,0.0,0.0,0.18181818181818182,0.0,0.0,6.545454545454546,0
2004,1,CO,Continental Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",99.0,17.0,3.99,1.0,9.53,0.0,2.48,0.0,1.0,603.0,143.0,48.0,314.0,0.0,98.0,0.1717171717171717,0.0,0.010101010101010102,6.090909090909091,0
2013,12,US,US Airways Inc.,MDT,"Harrisburg, PA: Harrisburg International",15.0,2.0,0.48,0.0,0.07,0.0,1.45,0.0,0.0,106.0,12.0,0.0,6.0,0.0,88.0,0.13333333333333333,0.0,0.0,7.066666666666666,0
2018,1,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",19037.0,2662.0,626.11,178.39,939.91,0.0,917.58,461.0,7.0,240743.0,65783.0,28294.0,76350.0,0.0,70316.0,0.13983295687345695,0.02421600042023428,0.00036770499553501077,12.646057677155014,0
2005,4,MQ,American Eagle Airlines Inc.,BNA,"Nashville, TN: Nashville International",366.0,82.0,30.16,1.99,22.55,0.0,27.31,8.0,1.0,3741.0,1388.0,186.0,661.0,0.0,1506.0,0.22404371584699453,0.02185792349726776,0.00273224043715847,10.221311475409836,1
2010,4,OH,Comair Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",1393.0,106.0,57.32,11.13,29.75,1.0,6.8,10.0,2.0,6862.0,4691.0,820.0,922.0,15.0,414.0,0.07609475951184494,0.007178750897343862,0.0014357501794687725,4.9260588657573585,0
2024,1,UA,United Air Lines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",492.0,105.0,38.99,5.74,23.11,0.0,37.16,54.0,2.0,7409.0,2679.0,654.0,973.0,0.0,3103.0,0.21341463414634146,0.10975609756097561,0.0040650406504065045,15.058943089430894,1
2019,1,B6,JetBlue Airways,PSP,"Palm Springs, CA: Palm Springs International",31.0,6.0,3.21,0.0,0.76,0.0,2.02,1.0,0.0,348.0,213.0,0.0,59.0,0.0,76.0,0.1935483870967742,0.03225806451612903,0.0,11.225806451612904,0
2005,6,UA,United Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",230.0,36.0,15.16,0.0,11.72,0.0,9.13,0.0,0.0,2918.0,1267.0,0.0,317.0,0.0,1334.0,0.1565217391304348,0.0,0.0,12.68695652173913,0
2020,10,YX,Republic Airline,CHA,"Chattanooga, TN: Lovell Field",18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019,8,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",1171.0,223.0,45.75,10.27,96.98,0.13,69.87,2.0,2.0,15579.0,3562.0,1087.0,4570.0,3.0,6357.0,0.19043552519214346,0.0017079419299743809,0.0017079419299743809,13.30401366353544,0
2020,12,YV,Mesa Airlines Inc.,TUS,"Tucson, AZ: Tucson International",79.0,9.0,4.09,0.0,0.17,0.0,4.74,0.0,0.0,1550.0,821.0,0.0,10.0,0.0,719.0,0.11392405063291139,0.0,0.0,19.620253164556964,0
2013,8,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",149.0,37.0,14.62,1.08,6.81,0.0,14.48,4.0,1.0,1810.0,538.0,286.0,240.0,0.0,746.0,0.2483221476510067,0.026845637583892617,0.006711409395973154,12.14765100671141,1
2004,9,NW,Northwest Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",179.0,36.0,13.19,0.0,22.81,0.0,0.0,1.0,1.0,961.0,357.0,0.0,604.0,0.0,0.0,0.2011173184357542,0.00558659217877095,0.00558659217877095,5.368715083798882,1
2005,12,US,US Airways Inc.,LAS,"Las Vegas, NV: McCarran International",260.0,73.0,23.51,0.08,34.8,0.0,14.62,0.0,0.0,3311.0,1204.0,5.0,1288.0,0.0,814.0,0.28076923076923077,0.0,0.0,12.734615384615385,1
2009,9,EV,Atlantic Southeast Airlines,FWA,"Fort Wayne, IN: Fort Wayne International",59.0,14.0,4.53,0.0,1.99,0.0,7.48,0.0,0.0,701.0,220.0,0.0,103.0,0.0,378.0,0.23728813559322035,0.0,0.0,11.88135593220339,1
2019,7,UA,United Air Lines Network,ORF,"Norfolk, VA: Norfolk International",157.0,41.0,9.85,5.3,10.14,0.0,15.71,3.0,0.0,2670.0,529.0,346.0,627.0,0.0,1168.0,0.2611464968152866,0.01910828025477707,0.0,17.006369426751593,1
2019,2,9E,Endeavor Air Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",74.0,12.0,1.17,0.0,4.86,0.0,5.98,5.0,0.0,547.0,30.0,0.0,174.0,0.0,343.0,0.16216216216216217,0.06756756756756757,0.0,7.391891891891892,0
2010,8,US,US Airways Inc.,GEG,"Spokane, WA: Spokane International",62.0,4.0,2.2,1.0,0.13,0.0,0.66,0.0,1.0,145.0,74.0,22.0,2.0,0.0,47.0,0.06451612903225806,0.0,0.016129032258064516,2.338709677419355,0
2023,9,UA,United Air Lines Network,TVC,"Traverse City, MI: Cherry Capital",87.0,14.0,5.52,0.0,0.76,0.0,7.71,0.0,0.0,886.0,303.0,0.0,61.0,0.0,522.0,0.16091954022988506,0.0,0.0,10.183908045977011,0
2010,3,MQ,American Eagle Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",62.0,14.0,6.59,0.21,4.97,0.0,2.23,0.0,0.0,548.0,229.0,15.0,192.0,0.0,112.0,0.22580645161290322,0.0,0.0,8.838709677419354,1
2016,8,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",62.0,9.0,2.33,1.0,0.24,0.23,5.2,0.0,0.0,373.0,77.0,27.0,7.0,15.0,247.0,0.14516129032258066,0.0,0.0,6.016129032258065,0
2005,8,RU,ExpressJet Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",31.0,5.0,2.0,0.98,1.11,0.0,0.91,0.0,0.0,364.0,44.0,125.0,42.0,0.0,153.0,0.16129032258064516,0.0,0.0,11.741935483870968,0
2020,2,G4,Allegiant Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",194.0,64.0,10.42,4.73,27.45,0.77,20.63,2.0,2.0,5540.0,1759.0,452.0,1214.0,33.0,2082.0,0.32989690721649484,0.010309278350515464,0.010309278350515464,28.556701030927837,1
2021,7,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",2581.0,240.0,128.7,12.2,45.7,2.0,51.4,4.0,1.0,22985.0,15449.0,2432.0,1388.0,72.0,3644.0,0.09298721425803952,0.0015497869043006587,0.0003874467260751647,8.90546299883766,0
2018,12,AA,American Airlines Network,BUF,"Buffalo, NY: Buffalo Niagara International",104.0,17.0,5.32,0.0,4.17,0.0,7.51,6.0,0.0,710.0,233.0,0.0,138.0,0.0,339.0,0.16346153846153846,0.057692307692307696,0.0,6.826923076923077,0
2018,4,AA,American Airlines Network,OGG,"Kahului, HI: Kahului Airport",163.0,22.0,6.66,0.0,13.47,0.0,1.87,0.0,1.0,665.0,236.0,0.0,327.0,0.0,102.0,0.13496932515337423,0.0,0.006134969325153374,4.079754601226994,0
2022,12,DL,Delta Air Lines Network,STL,"St. Louis, MO: St Louis Lambert International",388.0,75.0,44.82,3.64,8.74,0.0,17.79,11.0,0.0,4234.0,2319.0,278.0,363.0,0.0,1274.0,0.19329896907216496,0.028350515463917526,0.0,10.912371134020619,0
2022,12,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",110.0,51.0,22.69,0.0,14.99,0.0,13.32,2.0,0.0,3486.0,1762.0,0.0,756.0,0.0,968.0,0.4636363636363636,0.01818181818181818,0.0,31.69090909090909,1
2005,9,OO,SkyWest Airlines Inc.,LAN,"Lansing, MI: Capital Region International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2009,3,XE,ExpressJet Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",58.0,11.0,1.6,0.53,4.83,0.0,4.04,1.0,0.0,608.0,195.0,36.0,185.0,0.0,192.0,0.1896551724137931,0.017241379310344827,0.0,10.482758620689655,0
2011,8,OO,SkyWest Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",178.0,34.0,15.44,0.51,8.57,0.0,9.47,6.0,0.0,1654.0,790.0,21.0,333.0,0.0,510.0,0.19101123595505617,0.033707865168539325,0.0,9.292134831460674,0
2007,11,EV,Atlantic Southeast Airlines,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",102.0,29.0,18.66,3.26,5.6,0.0,1.48,2.0,0.0,1442.0,1057.0,119.0,160.0,0.0,106.0,0.28431372549019607,0.0196078431372549,0.0,14.137254901960784,1
2006,3,RU,ExpressJet Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",307.0,80.0,11.38,4.93,40.23,1.53,21.93,5.0,1.0,3470.0,485.0,308.0,1406.0,41.0,1230.0,0.26058631921824105,0.016286644951140065,0.003257328990228013,11.302931596091206,1
2019,7,YV,Mesa Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",62.0,16.0,5.38,0.0,4.16,0.0,6.46,4.0,0.0,1591.0,610.0,0.0,126.0,0.0,855.0,0.25806451612903225,0.06451612903225806,0.0,25.661290322580644,1
2021,9,G7,GoJet Airlines LLC d/b/a United Express,PVD,"Providence, RI: Theodore Francis Green State",7.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,4.571428571428571,0
2017,3,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",478.0,98.0,46.1,0.95,13.71,0.0,37.25,2.0,3.0,5074.0,2375.0,52.0,559.0,0.0,2088.0,0.20502092050209206,0.0041841004184100415,0.006276150627615063,10.615062761506277,1
2006,4,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",240.0,56.0,21.62,0.0,28.94,0.0,5.44,1.0,0.0,2207.0,1201.0,0.0,673.0,0.0,333.0,0.23333333333333334,0.004166666666666667,0.0,9.195833333333333,1
2008,6,YV,Mesa Airlines Inc.,ATW,"Appleton, WI: Appleton International",80.0,28.0,16.0,1.0,3.69,0.0,7.31,8.0,0.0,1765.0,1022.0,92.0,121.0,0.0,530.0,0.35,0.1,0.0,22.0625,1
2018,4,AA,American Airlines Network,ONT,"Ontario, CA: Ontario International",225.0,33.0,18.79,0.92,6.26,0.0,7.03,0.0,1.0,1866.0,1056.0,91.0,136.0,0.0,583.0,0.14666666666666667,0.0,0.0044444444444444444,8.293333333333333,0
2005,3,RU,ExpressJet Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",61.0,9.0,0.78,0.13,1.56,0.0,6.54,0.0,0.0,263.0,17.0,6.0,65.0,0.0,175.0,0.14754098360655737,0.0,0.0,4.311475409836065,0
2010,5,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",31.0,4.0,1.29,0.0,2.71,0.0,0.0,0.0,0.0,193.0,76.0,0.0,117.0,0.0,0.0,0.12903225806451613,0.0,0.0,6.225806451612903,0
2010,4,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",44.0,9.0,4.0,0.0,2.07,0.0,2.93,0.0,3.0,465.0,299.0,0.0,43.0,0.0,123.0,0.20454545454545456,0.0,0.06818181818181818,10.568181818181818,1
2023,11,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",70.0,10.0,5.24,0.0,3.05,0.0,1.7,0.0,0.0,318.0,176.0,0.0,67.0,0.0,75.0,0.14285714285714285,0.0,0.0,4.542857142857143,0
2014,9,F9,Frontier Airlines Inc.,TPA,"Tampa, FL: Tampa International",75.0,13.0,1.52,0.0,3.03,0.0,8.46,0.0,0.0,1143.0,73.0,0.0,136.0,0.0,934.0,0.17333333333333334,0.0,0.0,15.24,0
2024,3,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",2299.0,349.0,72.43,11.69,102.49,1.0,161.39,8.0,1.0,24311.0,7343.0,1463.0,4384.0,37.0,11084.0,0.15180513266637669,0.0034797738147020443,0.00043497172683775554,10.574597651152676,0
2018,4,9E,Endeavor Air Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",98.0,14.0,7.72,0.0,3.38,0.0,2.9,0.0,0.0,1098.0,699.0,0.0,111.0,0.0,288.0,0.14285714285714285,0.0,0.0,11.204081632653061,0
2014,3,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional",62.0,5.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,116.0,62.0,0.0,33.0,0.0,21.0,0.08064516129032258,0.03225806451612903,0.0,1.8709677419354838,0
2022,9,OO,SkyWest Airlines Inc.,MKG,"Muskegon, MI: Muskegon County",54.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,239.0,55.0,0.0,0.0,0.0,184.0,0.07407407407407407,0.0,0.018518518518518517,4.425925925925926,0
2016,7,DL,Delta Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",258.0,56.0,16.59,3.94,21.25,0.0,14.22,0.0,0.0,3849.0,959.0,387.0,958.0,0.0,1545.0,0.21705426356589147,0.0,0.0,14.918604651162791,1
2021,9,DL,Delta Air Lines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",51.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,263.0,235.0,0.0,28.0,0.0,0.0,0.058823529411764705,0.0,0.0,5.1568627450980395,0
2020,1,YX,Republic Airline,TVC,"Traverse City, MI: Cherry Capital",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2017,11,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",205.0,26.0,8.67,0.0,2.39,0.0,14.94,0.0,0.0,823.0,297.0,0.0,87.0,0.0,439.0,0.12682926829268293,0.0,0.0,4.014634146341463,0
2006,4,OH,Comair Inc.,EWR,"Newark, NJ: Newark Liberty International",32.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,464.0,16.0,213.0,235.0,0.0,0.0,0.1875,0.0,0.0,14.5,0
2013,5,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",260.0,34.0,10.4,0.21,9.12,0.0,14.27,0.0,0.0,1611.0,539.0,9.0,237.0,0.0,826.0,0.13076923076923078,0.0,0.0,6.196153846153846,0
2006,2,RU,ExpressJet Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",303.0,66.0,15.76,1.26,18.95,1.72,28.31,11.0,1.0,2661.0,617.0,47.0,615.0,96.0,1286.0,0.21782178217821782,0.036303630363036306,0.0033003300330033004,8.782178217821782,1
2008,1,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",813.0,120.0,39.22,1.46,10.15,0.0,69.18,0.0,0.0,5720.0,1567.0,67.0,493.0,0.0,3593.0,0.14760147601476015,0.0,0.0,7.035670356703567,0
2018,6,YV,Mesa Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",234.0,41.0,18.0,6.0,4.18,0.0,12.82,0.0,3.0,2361.0,976.0,252.0,150.0,0.0,983.0,0.1752136752136752,0.0,0.01282051282051282,10.08974358974359,0
2007,11,XE,ExpressJet Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",150.0,19.0,5.97,2.87,2.92,0.0,7.24,0.0,0.0,1098.0,292.0,170.0,153.0,0.0,483.0,0.12666666666666668,0.0,0.0,7.32,0
2021,7,ZW,Air Wisconsin Airlines Corp,CAE,"Columbia, SC: Columbia Metropolitan",153.0,44.0,13.74,0.78,16.66,0.0,12.82,4.0,0.0,2490.0,808.0,47.0,605.0,0.0,1030.0,0.2875816993464052,0.026143790849673203,0.0,16.274509803921568,1
2014,11,MQ,Envoy Air,LSE,"La Crosse, WI: La Crosse Regional",92.0,17.0,2.93,3.83,4.28,0.0,5.96,3.0,1.0,1012.0,296.0,297.0,145.0,0.0,274.0,0.18478260869565216,0.03260869565217391,0.010869565217391304,11.0,0
2015,9,MQ,Envoy Air,MDT,"Harrisburg, PA: Harrisburg International",79.0,6.0,1.0,0.61,2.78,0.0,1.61,5.0,0.0,423.0,118.0,62.0,106.0,0.0,137.0,0.0759493670886076,0.06329113924050633,0.0,5.3544303797468356,0
2024,12,DL,Delta Air Lines Network,SJU,"San Juan, PR: Luis Munoz Marin International",365.0,88.0,31.93,0.64,43.84,1.0,10.59,0.0,0.0,4654.0,2363.0,18.0,1799.0,47.0,427.0,0.2410958904109589,0.0,0.0,12.75068493150685,1
2018,4,EV,ExpressJet Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",60.0,9.0,2.67,0.49,1.26,0.0,4.58,4.0,0.0,514.0,184.0,36.0,25.0,0.0,269.0,0.15,0.06666666666666667,0.0,8.566666666666666,0
2004,6,NW,Northwest Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",86.0,18.0,11.97,1.67,4.21,0.0,0.15,5.0,0.0,680.0,414.0,70.0,193.0,0.0,3.0,0.20930232558139536,0.05813953488372093,0.0,7.906976744186046,1
2009,7,FL,AirTran Airways Corporation,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",7360.0,2094.0,234.89,7.97,804.87,0.0,1046.27,44.0,27.0,141657.0,17960.0,464.0,46880.0,0.0,76353.0,0.2845108695652174,0.005978260869565218,0.0036684782608695653,19.246875,1
2003,11,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",113.0,41.0,9.26,2.45,9.89,0.0,19.4,7.0,0.0,2538.0,611.0,135.0,491.0,0.0,1301.0,0.36283185840707965,0.061946902654867256,0.0,22.460176991150444,1
2008,11,OO,SkyWest Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",54.0,11.0,3.59,0.12,3.21,0.0,4.08,0.0,0.0,438.0,170.0,3.0,139.0,0.0,126.0,0.2037037037037037,0.0,0.0,8.11111111111111,1
2012,9,FL,AirTran Airways Corporation,PIT,"Pittsburgh, PA: Pittsburgh International",281.0,21.0,7.81,0.0,5.16,0.0,8.04,0.0,0.0,1006.0,427.0,0.0,160.0,0.0,419.0,0.07473309608540925,0.0,0.0,3.580071174377224,0
2020,10,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",9.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0,62.0,0.0,37.0,0.0,0.0,0.2222222222222222,0.0,0.0,11.0,1
2021,4,F9,Frontier Airlines,LAS,"Las Vegas, NV: McCarran International",970.0,188.0,60.62,0.99,72.81,0.0,53.58,2.0,3.0,10764.0,3687.0,55.0,2993.0,0.0,4029.0,0.19381443298969073,0.002061855670103093,0.003092783505154639,11.096907216494845,0
